filepath,label,label_id,utt_id,generator,split
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0003.wav,fake,1,trump-to-taylor_chunk0003,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0082.wav,fake,1,taylor-to-obama_chunk0082,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0061.wav,fake,1,musk-to-ryan_chunk0061,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0084.wav,fake,1,trump-to-Obama_chunk0084,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0110.wav,fake,1,musk-to-trump_chunk0110,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0120.wav,fake,1,musk-to-linus_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0086.wav,fake,1,trump-to-margot_chunk0086,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0143.wav,fake,1,trump-to-musk_chunk0143,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0033.wav,fake,1,taylor-to-ryan_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0012.wav,fake,1,trump-to-musk_chunk0012,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0029.wav,fake,1,musk-to-margot_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0069.wav,fake,1,musk-to-biden_chunk0069,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0046.wav,fake,1,taylor-to-biden_chunk0046,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0015.wav,fake,1,linus-to-obama_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0043.wav,fake,1,biden-to-musk_chunk0043,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0045.wav,fake,1,Obama-to-Biden_chunk0045,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0008.wav,fake,1,taylor-to-biden_chunk0008,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0103.wav,fake,1,obama-to-musk_chunk0103,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0116.wav,fake,1,taylor-to-margot_chunk0116,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0012.wav,fake,1,biden-to-margot_chunk0012,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0128.wav,fake,1,trump-to-musk_chunk0128,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0074.wav,fake,1,musk-to-linus_chunk0074,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0033.wav,fake,1,biden-to-margot_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0049.wav,fake,1,biden-to-linus_chunk0049,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0130.wav,fake,1,trump-to-taylor_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0021.wav,fake,1,linus-to-taylor_chunk0021,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0104.wav,fake,1,musk-to-taylor_chunk0104,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0149.wav,fake,1,obama-to-musk_chunk0149,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0095.wav,fake,1,trump-to-ryan_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0039.wav,real,0,musk-original_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0048.wav,real,0,taylor-original_chunk0048,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0105.wav,fake,1,linus-to-biden_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0079.wav,fake,1,Obama-to-Biden_chunk0079,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0145.wav,real,0,taylor-original_chunk0145,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0000.wav,fake,1,obama-to-linus_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0109.wav,fake,1,musk-to-linus_chunk0109,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0091.wav,fake,1,obama-to-ryan_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0098.wav,real,0,biden-original_chunk0098,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0102.wav,real,0,biden-original_chunk0102,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0117.wav,fake,1,biden-to-Trump_chunk0117,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0109.wav,fake,1,trump-to-Biden_chunk0109,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0000.wav,fake,1,taylor-to-musk_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0146.wav,real,0,trump-original_chunk0146,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0055.wav,fake,1,biden-to-linus_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0055.wav,fake,1,taylor-to-trump_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0020.wav,fake,1,musk-to-margot_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0075.wav,fake,1,taylor-to-ryan_chunk0075,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0071.wav,fake,1,taylor-to-trump_chunk0071,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0107.wav,fake,1,linus-to-musk_chunk0107,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0026.wav,fake,1,linus-to-ryan_chunk0026,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0119.wav,fake,1,taylor-to-musk_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0015.wav,fake,1,biden-to-Trump_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0048.wav,fake,1,musk-to-margot_chunk0048,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0139.wav,fake,1,taylor-to-margot_chunk0139,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0076.wav,fake,1,linus-to-taylor_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0120.wav,fake,1,Obama-to-Trump_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0000.wav,fake,1,musk-to-ryan_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-ryan_chunk0011.wav,fake,1,margot-to-ryan_chunk0011,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0073.wav,fake,1,taylor-to-obama_chunk0073,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0130.wav,fake,1,musk-to-margot_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0130.wav,real,0,obama-original_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0078.wav,fake,1,trump-to-margot_chunk0078,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0091.wav,fake,1,biden-to-taylor_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0128.wav,fake,1,obama-to-margot_chunk0128,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-linus_chunk0001.wav,fake,1,ryan-to-linus_chunk0001,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0089.wav,real,0,musk-original_chunk0089,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0058.wav,fake,1,biden-to-linus_chunk0058,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0134.wav,fake,1,taylor-to-linus_chunk0134,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0083.wav,fake,1,linus-to-ryan_chunk0083,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0007.wav,fake,1,linus-to-musk_chunk0007,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0072.wav,fake,1,biden-to-taylor_chunk0072,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0119.wav,fake,1,biden-to-ryan_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0059.wav,fake,1,linus-to-trump_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0148.wav,fake,1,musk-to-obama_chunk0148,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0010.wav,fake,1,obama-to-taylor_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0033.wav,fake,1,trump-to-margot_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0029.wav,fake,1,taylor-to-linus_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0041.wav,real,0,linus-original_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0078.wav,fake,1,musk-to-margot_chunk0078,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0093.wav,fake,1,trump-to-linus_chunk0093,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0052.wav,fake,1,biden-to-taylor_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0058.wav,fake,1,taylor-to-obama_chunk0058,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0095.wav,fake,1,musk-to-linus_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0122.wav,fake,1,linus-to-ryan_chunk0122,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0127.wav,fake,1,trump-to-Biden_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0132.wav,fake,1,musk-to-margot_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0017.wav,real,0,trump-original_chunk0017,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-musk_chunk0018.wav,fake,1,ryan-to-musk_chunk0018,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0114.wav,fake,1,Obama-to-Biden_chunk0114,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0042.wav,fake,1,trump-to-Obama_chunk0042,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0139.wav,real,0,biden-original_chunk0139,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0138.wav,fake,1,trump-to-linus_chunk0138,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0027.wav,fake,1,obama-to-musk_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0061.wav,fake,1,biden-to-taylor_chunk0061,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0059.wav,real,0,biden-original_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0039.wav,fake,1,biden-to-ryan_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0011.wav,fake,1,taylor-to-biden_chunk0011,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0029.wav,fake,1,musk-to-trump_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0039.wav,fake,1,obama-to-musk_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0081.wav,fake,1,trump-to-musk_chunk0081,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0055.wav,fake,1,linus-to-ryan_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0131.wav,fake,1,Obama-to-Trump_chunk0131,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0068.wav,fake,1,biden-to-linus_chunk0068,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0009.wav,fake,1,linus-to-margot_chunk0009,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0107.wav,fake,1,obama-to-musk_chunk0107,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0081.wav,fake,1,taylor-to-biden_chunk0081,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0143.wav,real,0,biden-original_chunk0143,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0052.wav,fake,1,taylor-to-obama_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0082.wav,fake,1,linus-to-margot_chunk0082,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0082.wav,fake,1,biden-to-musk_chunk0082,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0015.wav,fake,1,musk-to-ryan_chunk0015,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0034.wav,fake,1,Obama-to-Biden_chunk0034,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0067.wav,fake,1,taylor-to-musk_chunk0067,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0137.wav,fake,1,Obama-to-Trump_chunk0137,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0080.wav,fake,1,musk-to-ryan_chunk0080,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0087.wav,fake,1,taylor-to-trump_chunk0087,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0046.wav,real,0,taylor-original_chunk0046,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0139.wav,real,0,linus-original_chunk0139,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0005.wav,fake,1,musk-to-obama_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0136.wav,fake,1,linus-to-ryan_chunk0136,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0148.wav,fake,1,biden-to-taylor_chunk0148,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0095.wav,fake,1,linus-to-musk_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0074.wav,fake,1,trump-to-linus_chunk0074,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0113.wav,fake,1,trump-to-ryan_chunk0113,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0044.wav,fake,1,linus-to-obama_chunk0044,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0055.wav,fake,1,trump-to-Biden_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0143.wav,fake,1,trump-to-taylor_chunk0143,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0129.wav,fake,1,obama-to-ryan_chunk0129,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0064.wav,fake,1,biden-to-musk_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0064.wav,fake,1,taylor-to-margot_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0118.wav,fake,1,biden-to-Trump_chunk0118,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0105.wav,fake,1,trump-to-musk_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0132.wav,fake,1,biden-to-Trump_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0062.wav,fake,1,trump-to-musk_chunk0062,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0017.wav,real,0,obama-original_chunk0017,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0032.wav,fake,1,musk-to-linus_chunk0032,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0037.wav,fake,1,linus-to-obama_chunk0037,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0096.wav,fake,1,linus-to-trump_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0096.wav,fake,1,musk-to-linus_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0037.wav,fake,1,linus-to-musk_chunk0037,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0067.wav,fake,1,trump-to-Biden_chunk0067,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0028.wav,fake,1,musk-to-taylor_chunk0028,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0091.wav,real,0,trump-original_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0030.wav,fake,1,biden-to-ryan_chunk0030,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0075.wav,fake,1,biden-to-linus_chunk0075,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0065.wav,fake,1,trump-to-ryan_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0105.wav,fake,1,biden-to-musk_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0107.wav,fake,1,obama-to-margot_chunk0107,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0081.wav,fake,1,taylor-to-trump_chunk0081,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0034.wav,fake,1,obama-to-musk_chunk0034,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0095.wav,fake,1,trump-to-linus_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0147.wav,fake,1,trump-to-margot_chunk0147,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0113.wav,fake,1,linus-to-musk_chunk0113,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0054.wav,fake,1,obama-to-musk_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0130.wav,fake,1,biden-to-musk_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0055.wav,fake,1,musk-to-trump_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0141.wav,fake,1,Obama-to-Biden_chunk0141,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0065.wav,fake,1,linus-to-musk_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0016.wav,real,0,musk-original_chunk0016,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0000.wav,fake,1,obama-to-taylor_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0108.wav,real,0,biden-original_chunk0108,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0090.wav,fake,1,trump-to-margot_chunk0090,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0086.wav,real,0,taylor-original_chunk0086,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-musk_chunk0009.wav,fake,1,margot-to-musk_chunk0009,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0016.wav,fake,1,linus-to-ryan_chunk0016,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0091.wav,fake,1,biden-to-margot_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0010.wav,fake,1,biden-to-Trump_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0118.wav,fake,1,linus-to-margot_chunk0118,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0137.wav,fake,1,trump-to-musk_chunk0137,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0041.wav,real,0,obama-original_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0066.wav,real,0,musk-original_chunk0066,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0031.wav,fake,1,Obama-to-Biden_chunk0031,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0120.wav,real,0,taylor-original_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-trump_chunk0000.wav,fake,1,ryan-to-trump_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0063.wav,fake,1,musk-to-ryan_chunk0063,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0060.wav,real,0,biden-original_chunk0060,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0076.wav,fake,1,linus-to-obama_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0099.wav,real,0,biden-original_chunk0099,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0041.wav,fake,1,obama-to-linus_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0052.wav,fake,1,taylor-to-musk_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0146.wav,fake,1,trump-to-taylor_chunk0146,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0096.wav,fake,1,obama-to-musk_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0031.wav,fake,1,taylor-to-trump_chunk0031,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0129.wav,fake,1,taylor-to-musk_chunk0129,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0115.wav,fake,1,taylor-to-obama_chunk0115,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0082.wav,fake,1,Obama-to-Trump_chunk0082,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0066.wav,fake,1,taylor-to-obama_chunk0066,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0067.wav,fake,1,obama-to-taylor_chunk0067,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0054.wav,fake,1,linus-to-musk_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0021.wav,fake,1,taylor-to-ryan_chunk0021,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0003.wav,real,0,musk-original_chunk0003,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0148.wav,fake,1,taylor-to-biden_chunk0148,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0122.wav,fake,1,taylor-to-biden_chunk0122,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0127.wav,fake,1,trump-to-margot_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0134.wav,fake,1,biden-to-ryan_chunk0134,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0062.wav,fake,1,biden-to-Obama_chunk0062,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0070.wav,fake,1,musk-to-taylor_chunk0070,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0046.wav,fake,1,obama-to-ryan_chunk0046,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0010.wav,fake,1,biden-to-Obama_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0060.wav,fake,1,musk-to-margot_chunk0060,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0147.wav,real,0,biden-original_chunk0147,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0127.wav,fake,1,musk-to-margot_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0065.wav,fake,1,biden-to-ryan_chunk0065,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0053.wav,fake,1,trump-to-margot_chunk0053,kaggle,train
